Date,Close,High,Low,Open,Volume
2025-09-26,75.3958511352539,77.38378328852912,75.34736209799807,76.12314230376117,20720120
2025-09-29,74.37763977050781,74.95947861800484,73.21397687229029,74.28066909538772,20127720
2025-09-30,73.84429931640625,75.44434139267754,73.74732863871463,74.62007213632764,21445240
2025-10-01,72.77760314941406,75.39584829816222,72.63214344150849,75.05644724530791,22497580
2025-10-02,71.95333099365234,72.97154150894623,71.4684702527291,71.51695928617654,20235900
2025-10-03,72.97154998779297,73.65035214460303,71.46847855692816,71.75939799464025,24836420
2025-10-06,71.3230209350586,72.00182304141366,70.74118210288216,71.12907219153709,20712160
2025-10-07,72.48668670654297,73.02003652460867,70.69270329783129,70.93513368815417,22724580
2025-10-08,70.01388549804688,72.29273681668616,69.91691483304653,72.19575875329832,21926420
2025-10-09,70.3048095703125,71.41999078800195,70.01389015756291,70.06237919248385,22504300
2025-10-10,77.72318267822266,77.91712402628734,69.57752028690712,70.20784076569959,58967620
2025-10-13,72.82608032226562,74.71704161234732,72.43819025775751,73.69883111781198,31876580
2025-10-14,74.23218536376953,77.14134992566689,72.58365433966152,75.25038852140077,38124800
2025-10-15,72.77760314941406,75.10492888235106,71.08059048675446,72.09879364531739,31972740
2025-10-16,73.55337524414062,75.20190625443897,70.54724003503989,71.75939192567631,36159020
2025-10-17,72.19576263427734,75.00795646078548,71.61393121461067,74.42612504111881,40094360
2025-10-20,69.48054504394531,71.12906858925534,69.0926549749348,71.12906858925534,20891760
2025-10-21,69.57752227783203,70.30481345146791,69.14115053300587,69.52903324023428,17699380
2025-10-22,71.71089935302734,73.60186064816737,69.62600412269592,69.81994545627495,34936080
2025-10-23,69.81995391845703,72.00182747840881,69.57752352290683,71.85636776140099,23555280
2025-10-24,67.68656158447266,68.41385268717808,67.2501824838168,68.12293328674083,27381080
2025-10-27,64.09858703613281,65.45619856001812,63.95312733743303,65.31073886131833,22024480
2025-10-28,62.64400863647461,63.8076788980985,62.1106662401532,63.468270447799,23469180
2025-10-29,61.868228912353516,63.51675614762687,61.48034254470873,61.91671424590988,29582280
2025-10-30,64.72891235351562,64.72891235351562,62.54703890339712,62.93492899642916,35392720
2025-10-31,63.807682037353516,64.63194388923051,62.30461064986901,62.30461064986901,33844980
2025-11-03,62.9834098815918,63.66221938588504,61.81974701478634,62.06217739523648,23038440
2025-11-04,66.86228942871094,67.05623815313295,64.53496392274558,65.65013764502592,36453300
2025-11-05,65.50469207763672,67.54110580370877,64.48648151540662,67.10472667772954,27921060
2025-11-06,69.23812103271484,69.67449277642486,65.98955527846151,66.03803691754685,40973920
2025-11-07,69.96540832519531,73.74732368841441,69.9169192904101,70.49875071589274,45688640
2025-11-10,65.3592300415039,67.58958503410622,65.01982899897614,66.9107829490507,29860960
2025-11-11,65.89257049560547,67.20170039024194,65.55316946300579,66.23197892659277,23134440
2025-11-12,66.0865249633789,67.15321718629951,64.87437302860816,64.92285466696603,25965800
2025-11-13,70.20783996582031,70.88664207470126,67.05624500615231,67.2501863520074,34726220
2025-11-14,70.0623779296875,74.13520524444567,68.51082501922666,73.35943248840918,44800880
2025-11-17,71.95333099365234,73.21397187940785,68.85022521109877,71.0320985452533,39675820
2025-11-18,74.57158660888672,76.36556994701192,72.4381948189532,73.45640537760194,56840520
2025-11-19,73.31094360351562,75.2503865951345,70.88663986399204,74.32915413347068,39235980
2025-11-20,78.46985626220703,78.79956539524166,68.11323110413711,68.99568115578836,58191700
2025-11-21,76.81163787841797,80.58385386021963,74.05763241441778,77.85893885700443,97300400
2025-11-24,70.94482421875,74.86249233223678,70.36298543507947,74.82370998515371,56920200
2025-11-25,69.66478729248047,73.71822335855369,69.17992655442572,71.55574860992662,56664100
2025-11-26,67.8514175415039,69.19932989428469,67.21139777195366,68.4817380240763,41525600
